y0_true,y1_true,y0_pred,y1_pred,g_fuzzy_oracle,g_fuzzy_pred,dg_oracle,dg_pred,g_oracle,g_pred,dg_abs_err,g_abs_err
41.69001,39.383415,41.147053,45.133453,71.19059986545447,82.57294055980142,-6.874029846539187,2.5097841039932973,71.19059986545447,82.57294055980142,9.383813950532485,11.38234069434695
40.452103,45.982666,40.900124,43.02235,84.6141912511537,79.5659854131399,13.423591385699225,-3.006955146661525,84.6141912511537,79.5659854131399,16.43054653236075,5.0482058380138
39.15124,45.47267,41.69771,48.322456,86.02560487255947,81.05349311541549,1.4114136214057709,1.4875077022755931,86.02560487255947,81.05349311541549,0.07609408086982228,4.972111757143978
40.12034,48.485424,39.92398,46.85236,85.64303023223646,86.02560487255947,-0.38257464032301414,4.972111757143978,85.64303023223646,86.02560487255947,5.354686397466992,0.38257464032301414
39.64381,50.595898,40.25794,47.056854,86.02560487255947,85.21168235963614,0.38257464032301414,-0.8139225129233267,86.02560487255947,85.21168235963614,1.1964971532463409,0.8139225129233267
39.33111,48.548485,40.058296,51.30703,86.02560487255947,85.83965403840878,0.0,0.6279716787726386,86.02560487255947,85.83965403840878,0.6279716787726386,0.18595083415068814
39.705544,47.822548,40.97264,50.508472,86.02560487255947,83.07154115044132,0.0,-2.7681128879674617,86.02560487255947,83.07154115044132,2.7681128879674617,2.95406372211815
43.472187,50.608517,42.7566,47.576958,76.63791183082095,78.33940238029841,-9.387693041738515,-4.73213877014291,76.63791183082095,78.33940238029841,4.655554271595605,1.7014905494774553
44.904045,56.469234,43.973183,49.607685,73.54685250195408,75.51063688609962,-3.0910593288668764,-2.828765494198791,73.54685250195408,75.51063688609962,0.2622938346680854,1.9637843841455407
48.43381,57.348007,45.00148,54.424267,66.83332943603952,73.3492512241312,-6.713523065914558,-2.161385661968424,66.83332943603952,73.3492512241312,4.5521374039461335,6.515921788091674
46.61438,52.83185,45.825367,57.945717,70.22487345141664,71.7245565120021,3.3915440153771215,-1.6246947121290987,70.22487345141664,71.7245565120021,5.01623872750622,1.499683060585454
43.588737,57.994465,45.45698,55.043484,76.3704874670486,72.44183209634431,6.145614015631963,0.717275584342218,76.3704874670486,72.44183209634431,5.428338431289745,3.9286553707042913
45.625214,63.162212,42.982376,58.70614,72.32655662720471,77.5070550310025,-4.043930839843895,5.0652229346581805,72.32655662720471,77.5070550310025,9.109153774502076,5.180498403797785
42.144905,58.192936,44.949825,61.856712,79.56260494887984,73.26047676643498,7.236048321675128,-4.246578264567518,79.56260494887984,73.26047676643498,11.482626586242645,6.302128182444861
42.357075,60.995678,44.188778,60.526566,78.45974720486173,74.57400168779672,-1.1028577440181095,1.313524921361747,78.45974720486173,74.57400168779672,2.4163826653798566,3.885745517065004
41.94638,59.750763,43.877563,59.93365,79.49118256564152,75.1694669194321,1.0314353607797955,0.595465231635373,79.49118256564152,75.1694669194321,0.43597012914442246,4.321715646209427
41.48679,54.05844,43.948246,57.96301,81.62598683530346,75.56548009914454,2.1348042696619416,0.39601317971244043,81.62598683530346,75.56548009914454,1.7387910899495012,6.060506736158928
41.233505,51.64314,42.467537,54.832115,82.32898528339666,79.05545408227769,0.7029984480931972,3.4899739831331544,82.32898528339666,79.05545408227769,2.786975535039957,3.2735312011189706
41.042828,53.827465,40.526833,51.738754,82.86980424496102,84.38750678971525,0.540818961564355,5.332052707437555,82.86980424496102,84.38750678971525,4.7912337458732,1.5177025447542292
40.148922,51.170006,40.267254,50.452816,85.55292202467481,85.18278208672037,2.683117779713797,0.7952752970051193,85.55292202467481,85.18278208672037,1.8878424827086775,0.37013993795444833
40.356552,50.920708,39.139885,48.910965,84.90665800108782,86.02560487255947,-0.6462640235869941,0.842822785839104,84.90665800108782,86.02560487255947,1.489086809426098,1.1189468714716497
38.27085,47.13034,40.092903,49.86088,86.02560487255947,85.7296995928589,1.1189468714716497,-0.2959052797005626,86.02560487255947,85.7296995928589,1.4148521511722123,0.2959052797005626
37.37419,49.910633,38.593548,48.196026,86.02560487255947,86.02560487255947,0.0,0.2959052797005626,86.02560487255947,86.02560487255947,0.2959052797005626,0.0
39.72051,49.559998,38.380535,47.38453,86.02560487255947,86.02560487255947,0.0,0.0,86.02560487255947,86.02560487255947,0.0,0.0
38.50948,47.03611,38.65032,49.68235,86.02560487255947,86.02560487255947,0.0,0.0,86.02560487255947,86.02560487255947,0.0,0.0
